id,first_name,second_name,team,position,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
351,Erling,Haaland,13,Forward,37,4,13,True,2024-09-14T14:00:00Z,2,1,4,90,2,0,0,1,0,0,0,0,0,0,3,58,72.2,1.5,85.0,15.9,1,1.10,0.01,1.11,0.96,152,684275,6928685,791306,107031
351,Erling,Haaland,13,Forward,47,1,9,True,2024-09-22T15:30:00Z,2,2,5,90,1,0,0,2,0,0,0,0,0,0,3,33,42.2,0.5,114.0,15.7,1,0.81,0.02,0.83,0.65,153,274627,7253417,329275,54648
352,Julián,Álvarez,13,Forward,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,70,0,39036,0,0
352,Julián,Álvarez,13,Forward,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,70,-20024,18611,0,20024
352,Julián,Álvarez,13,Forward,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,70,-4778,14386,0,4778
352,Julián,Álvarez,13,Forward,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,70,-2055,12409,0,2055
352,Julián,Álvarez,13,Forward,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,70,-592,11881,0,592
353,João,Cavaco Cancelo,13,Defender,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,76789,0,0
353,João,Cavaco Cancelo,13,Defender,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-17100,75764,3024,20124
353,João,Cavaco Cancelo,13,Defender,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-26172,51693,1630,27802
353,João,Cavaco Cancelo,13,Defender,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-18235,34084,0,18235
353,João,Cavaco Cancelo,13,Defender,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-4020,30591,0,4020
354,Mateo,Kovačić,13,Midfielder,9,6,11,False,2024-08-18T15:30:00Z,0,2,1,90,1,0,1,0,0,0,0,0,0,0,3,36,55.6,4.9,9.0,7.0,1,0.13,0.02,0.15,1.01,55,0,19927,0,0
354,Mateo,Kovačić,13,Midfielder,17,10,1,True,2024-08-24T14:00:00Z,4,1,2,49,0,0,0,1,0,0,0,0,0,0,0,18,11.6,25.8,0.0,3.7,1,0.00,0.06,0.06,0.29,55,149757,249050,162586,12829
354,Mateo,Kovačić,13,Midfielder,30,19,2,False,2024-08-31T16:30:00Z,1,3,3,90,0,0,0,1,0,0,0,0,0,0,0,22,16.4,9.4,0.0,2.6,1,0.00,0.09,0.09,0.73,55,-87893,155025,19394,107287
354,Mateo,Kovačić,13,Midfielder,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,45,0,0,0,1,0,0,0,1,0,0,0,5,0.2,4.1,0.0,0.4,1,0.00,0.04,0.04,0.92,55,-1135,167651,32251,33386
354,Mateo,Kovačić,13,Midfielder,47,1,6,True,2024-09-22T15:30:00Z,2,2,5,69,0,1,0,2,0,0,0,0,0,0,1,24,11.8,68.0,11.0,9.1,0,0.20,0.31,0.51,0.65,55,-21691,147368,7697,29388
355,Rico,Lewis,13,Defender,9,6,6,False,2024-08-18T15:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,22,15.0,3.3,8.0,2.6,1,0.00,0.01,0.01,1.01,45,0,40016,0,0
355,Rico,Lewis,13,Defender,17,10,2,True,2024-08-24T14:00:00Z,4,1,2,90,0,0,0,1,0,0,0,0,0,0,0,9,7.0,8.8,24.0,4.0,1,0.53,0.06,0.59,0.29,45,129240,206433,144875,15635
355,Rico,Lewis,13,Defender,30,19,6,False,2024-08-31T16:30:00Z,1,3,3,90,0,1,0,1,0,0,0,0,0,0,1,24,35.6,16.8,8.0,6.0,1,0.09,0.09,0.18,0.73,46,203617,434982,264308,60691
355,Rico,Lewis,13,Defender,37,4,1,True,2024-09-14T14:00:00Z,2,1,4,45,0,0,0,1,0,0,0,0,0,0,0,1,13.6,12.8,2.0,2.8,1,0.00,0.02,0.02,0.92,47,656041,1161030,746561,90520
355,Rico,Lewis,13,Defender,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-8442,1129358,76031,84473
356,Matheus Luiz,Nunes,13,Midfielder,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,3409,0,0
356,Matheus Luiz,Nunes,13,Midfielder,17,10,1,True,2024-08-24T14:00:00Z,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,0,0.00,0.00,0.00,0.00,50,-393,3895,385,778
356,Matheus Luiz,Nunes,13,Midfielder,30,19,4,False,2024-08-31T16:30:00Z,1,3,3,18,0,1,0,0,0,0,0,0,0,0,0,18,23.2,14.7,6.0,4.4,0,0.00,0.17,0.17,0.22,49,-371,3913,472,843
356,Matheus Luiz,Nunes,13,Midfielder,37,4,1,True,2024-09-14T14:00:00Z,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.00,49,4684,10144,6680,1996
356,Matheus Luiz,Nunes,13,Midfielder,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-597,9502,785,1382
357,James,McAtee,13,Midfielder,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,7920,0,0
357,James,McAtee,13,Midfielder,17,10,1,True,2024-08-24T14:00:00Z,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,2.0,0.3,0,0.00,0.02,0.02,0.00,50,-1534,7008,300,1834
357,James,McAtee,13,Midfielder,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1067,6291,790,1857
357,James,McAtee,13,Midfielder,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1155,5288,289,1444
357,James,McAtee,13,Midfielder,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-359,5092,357,716
358,Stefan,Ortega Moreno,13,Goalkeeper,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,77703,0,0
358,Stefan,Ortega Moreno,13,Goalkeeper,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-10953,73048,476,11429
358,Stefan,Ortega Moreno,13,Goalkeeper,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-9360,66006,394,9754
358,Stefan,Ortega Moreno,13,Goalkeeper,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-6004,62221,432,6436
358,Stefan,Ortega Moreno,13,Goalkeeper,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-3279,59830,216,3495
360,Rodrigo 'Rodri',Hernandez,13,Midfielder,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,443257,0,0
360,Rodrigo 'Rodri',Hernandez,13,Midfielder,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-206830,235845,1307,208137
360,Rodrigo 'Rodri',Hernandez,13,Midfielder,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-61012,181931,1957,62969
360,Rodrigo 'Rodri',Hernandez,13,Midfielder,37,4,1,True,2024-09-14T14:00:00Z,2,1,4,45,0,0,0,0,0,0,0,0,0,0,0,13,7.6,16.3,0.0,2.4,0,0.00,0.08,0.08,0.04,64,-1186,192092,18702,19888
360,Rodrigo 'Rodri',Hernandez,13,Midfielder,47,1,1,True,2024-09-22T15:30:00Z,2,2,5,20,0,0,0,0,0,0,0,0,0,0,0,5,3.2,0.8,0.0,0.4,1,0.00,0.01,0.01,0.00,64,1010,198008,12439,11429
361,Rúben,Gato Alves Dias,13,Defender,9,6,6,False,2024-08-18T15:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,27,14.2,0.5,0.0,1.5,1,0.00,0.00,0.00,1.01,55,0,293835,0,0
361,Rúben,Gato Alves Dias,13,Defender,17,10,1,True,2024-08-24T14:00:00Z,4,1,2,90,0,0,0,1,0,0,0,1,0,0,0,8,19.2,8.5,0.0,2.8,1,0.00,0.05,0.05,0.29,55,59316,448988,79811,20495
361,Rúben,Gato Alves Dias,13,Defender,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,90,0,0,0,1,1,0,0,0,0,0,0,3,16.0,13.6,13.0,4.3,1,0.28,0.02,0.30,0.73,55,-6959,472821,50728,57687
361,Rúben,Gato Alves Dias,13,Defender,37,4,1,True,2024-09-14T14:00:00Z,2,1,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.0,0.0,0.0,0,0.00,0.00,0.00,0.04,55,-30862,465988,34656,65518
361,Rúben,Gato Alves Dias,13,Defender,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,1,0,0,0,5,17.0,33.7,20.0,7.1,1,0.21,0.34,0.55,0.65,55,-33638,440185,8857,42495
362,John,Stones,13,Defender,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,195172,0,0
362,John,Stones,13,Defender,17,10,1,True,2024-08-24T14:00:00Z,4,1,2,40,0,0,0,0,0,0,0,0,0,0,0,6,6.0,5.4,2.0,1.3,0,0.00,0.01,0.01,0.00,55,-22747,201862,6368,29115
362,John,Stones,13,Defender,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-23850,187453,5777,29627
362,John,Stones,13,Defender,37,4,1,True,2024-09-14T14:00:00Z,2,1,4,83,0,0,0,1,0,0,0,1,0,0,0,1,0.0,3.6,0.0,0.3,1,0.00,0.03,0.03,0.92,54,-24329,170047,6107,30436
362,John,Stones,13,Defender,47,1,7,True,2024-09-22T15:30:00Z,2,2,5,12,1,0,0,0,0,0,0,0,0,0,0,17,33.0,0.3,33.0,6.6,0,0.34,0.01,0.35,0.06,54,-7211,166714,3738,10949
363,Kyle,Walker,13,Defender,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,838154,0,0
363,Kyle,Walker,13,Defender,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-100270,815493,24633,124903
363,Kyle,Walker,13,Defender,30,19,1,False,2024-08-31T16:30:00Z,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.2,0.0,0.1,0,0.00,0.00,0.00,0.09,54,-208319,625503,13430,221749
363,Kyle,Walker,13,Defender,37,4,2,True,2024-09-14T14:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,8,7.6,17.4,3.0,2.8,1,0.03,0.14,0.17,0.96,54,-98496,549037,14492,112988
363,Kyle,Walker,13,Defender,47,1,1,True,2024-09-22T15:30:00Z,2,2,5,77,0,0,0,2,0,0,0,0,0,0,0,17,27.8,54.4,18.0,10.0,1,0.09,0.68,0.77,0.60,53,-26412,532829,10690,37102
571,Sávio 'Savinho',Moreira de Oliveira,13,Midfielder,9,6,1,False,2024-08-18T15:30:00Z,0,2,1,45,0,0,0,0,0,0,0,0,0,0,0,8,11.6,36.4,4.0,5.2,1,0.00,0.16,0.16,0.30,65,0,37980,0,0
571,Sávio 'Savinho',Moreira de Oliveira,13,Midfielder,17,10,9,True,2024-08-24T14:00:00Z,4,1,2,70,0,2,0,1,0,0,0,0,0,0,1,36,29.2,33.8,14.0,7.7,1,0.00,0.20,0.20,0.29,65,-3491,40739,10580,14071
571,Sávio 'Savinho',Moreira de Oliveira,13,Midfielder,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,163785,234408,205392,41607
571,Sávio 'Savinho',Moreira de Oliveira,13,Midfielder,37,4,1,True,2024-09-14T14:00:00Z,2,1,4,90,0,0,0,1,0,0,0,1,0,0,0,4,2.2,18.2,57.0,7.7,1,0.74,0.11,0.85,0.96,65,-92510,133125,10754,103264
571,Sávio 'Savinho',Moreira de Oliveira,13,Midfielder,47,1,7,True,2024-09-22T15:30:00Z,2,2,5,77,0,1,0,2,0,0,0,0,0,0,2,29,21.8,29.1,17.0,6.8,1,0.04,0.30,0.34,0.60,65,-9322,129711,14590,23912
607,Nico,O'Reilly,13,Midfielder,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,576,0,0
607,Nico,O'Reilly,13,Midfielder,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-69,1008,95,164
607,Nico,O'Reilly,13,Midfielder,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-142,1048,91,233
607,Nico,O'Reilly,13,Midfielder,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-31,1234,197,228
607,Nico,O'Reilly,13,Midfielder,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-36,1298,73,109
625,Ilkay,Gündogan,13,Midfielder,17,10,1,True,2024-08-24T14:00:00Z,4,1,2,19,0,0,0,0,0,0,0,0,0,0,0,2,0.0,4.1,4.0,0.8,0,0.00,0.05,0.05,0.00,65,5879,8404,6488,609
625,Ilkay,Gündogan,13,Midfielder,30,19,1,False,2024-08-31T16:30:00Z,1,3,3,22,0,0,0,0,0,0,0,0,0,0,0,6,4.2,17.8,0.0,2.2,0,0.00,0.14,0.14,0.44,65,13740,28956,20117,6377
625,Ilkay,Gündogan,13,Midfielder,37,4,2,True,2024-09-14T14:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,13,16.2,55.0,15.0,8.6,1,0.08,0.16,0.24,0.96,65,-1322,31139,8231,9553
625,Ilkay,Gündogan,13,Midfielder,47,1,2,True,2024-09-22T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,9,3.0,36.2,9.0,4.8,1,0.19,0.16,0.35,0.65,65,2235,35485,7190,4955
626,Issa,Kaboré,13,Defender,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
626,Issa,Kaboré,13,Defender,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,169,653,243,74
626,Issa,Kaboré,13,Defender,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-35,940,248,283
626,Issa,Kaboré,13,Defender,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-164,775,0,164
364,Amad,Diallo,14,Midfielder,1,9,3,True,2024-08-16T19:00:00Z,1,0,1,60,0,0,1,0,0,0,0,0,0,0,0,11,7.4,19.1,6.0,3.3,1,0.00,0.13,0.13,0.21,50,0,313496,0,0
364,Amad,Diallo,14,Midfielder,13,5,6,False,2024-08-24T11:30:00Z,2,1,2,89,1,0,0,1,0,0,0,1,0,0,0,19,34.8,18.4,23.0,7.6,1,0.33,0.11,0.44,1.50,50,-9108,322984,28221,37329
364,Amad,Diallo,14,Midfielder,27,12,1,True,2024-09-01T15:00:00Z,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,3,8.2,25.3,17.0,5.1,0,0.03,0.13,0.16,0.42,50,73313,418483,142466,69153
364,Amad,Diallo,14,Midfielder,38,17,6,False,2024-09-14T11:30:00Z,0,3,4,90,0,1,1,0,0,0,0,0,0,0,0,32,38.4,73.0,25.0,13.6,1,0.02,0.36,0.38,1.12,50,2640,426435,82691,80051
364,Amad,Diallo,14,Midfielder,43,7,3,False,2024-09-21T16:30:00Z,0,0,5,75,0,0,1,0,0,0,0,0,0,0,0,7,6.0,30.2,24.0,6.0,1,0.05,0.11,0.16,0.87,50,84837,519075,112715,27878
365,Antony Matheus,dos Santos,14,Midfielder,1,9,0,True,2024-08-16T19:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,21896,0,0
365,Antony Matheus,dos Santos,14,Midfielder,13,5,1,False,2024-08-24T11:30:00Z,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,3,3.0,10.3,2.0,1.5,0,0.00,0.05,0.05,0.60,59,-4585,22609,1653,6238
365,Antony Matheus,dos Santos,14,Midfielder,27,12,0,True,2024-09-01T15:00:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-2726,22561,2638,5364
365,Antony Matheus,dos Santos,14,Midfielder,38,17,0,False,2024-09-14T11:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-2073,22748,2245,4318
365,Antony Matheus,dos Santos,14,Midfielder,43,7,0,False,2024-09-21T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-749,23143,1425,2174
366,Bruno,Borges Fernandes,14,Midfielder,1,9,3,True,2024-08-16T19:00:00Z,1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,10,15.0,8.3,49.0,7.2,1,1.19,0.03,1.22,0.44,85,0,1728175,0,0
366,Bruno,Borges Fernandes,14,Midfielder,13,5,2,False,2024-08-24T11:30:00Z,2,1,2,78,0,0,0,1,0,0,0,0,0,0,0,15,10.4,37.7,11.0,5.9,1,0.07,0.73,0.80,1.50,85,-86150,1776620,57914,144064
366,Bruno,Borges Fernandes,14,Midfielder,27,12,2,True,2024-09-01T15:00:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,0,0,16,11.6,9.6,3.0,2.4,1,0.02,0.07,0.09,1.73,84,-450722,1345830,27002,477724
366,Bruno,Borges Fernandes,14,Midfielder,38,17,5,False,2024-09-14T11:30:00Z,0,3,4,90,0,1,1,0,0,0,0,1,0,0,0,20,28.0,18.2,20.0,6.6,1,0.22,0.35,0.57,1.12,84,-209335,1178862,76129,285464
366,Bruno,Borges Fernandes,14,Midfielder,43,7,3,False,2024-09-21T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,12,13.8,40.0,15.0,6.9,1,0.36,0.14,0.50,1.01,83,-54870,1139395,38752,93622
367,Altay,Bayindir,14,Goalkeeper,1,9,0,True,2024-08-16T19:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,9227,0,0
367,Altay,Bayindir,14,Goalkeeper,13,5,0,False,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1199,10125,175,1374
367,Altay,Bayindir,14,Goalkeeper,27,12,0,True,2024-09-01T15:00:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-927,10042,165,1092
367,Altay,Bayindir,14,Goalkeeper,38,17,0,False,2024-09-14T11:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-586,10018,284,870
367,Altay,Bayindir,14,Goalkeeper,43,7,0,False,2024-09-21T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-353,9838,113,466
368,Carlos Henrique,Casimiro,14,Midfielder,1,9,3,True,2024-08-16T19:00:00Z,1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,19,26.8,39.9,13.0,8.0,1,0.16,0.50,0.66,0.44,50,0,39317,0,0
368,Carlos Henrique,Casimiro,14,Midfielder,13,5,2,False,2024-08-24T11:30:00Z,2,1,2,90,0,0,0,2,0,0,0,0,0,0,0,13,12.6,4.7,16.0,3.3,1,0.10,0.02,0.12,2.09,50,10111,70647,17943,7832
368,Carlos Henrique,Casimiro,14,Midfielder,27,12,1,True,2024-09-01T15:00:00Z,0,3,3,45,0,0,0,2,0,0,0,0,0,0,0,5,0.0,0.5,0.0,0.1,1,0.00,0.00,0.00,0.70,50,-8434,66794,8341,16775
368,Carlos Henrique,Casimiro,14,Midfielder,38,17,1,False,2024-09-14T11:30:00Z,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,3,3.0,4.9,0.0,0.8,0,0.00,0.05,0.05,0.00,50,-11231,58445,4564,15795
368,Carlos Henrique,Casimiro,14,Midfielder,43,7,0,False,2024-09-21T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-4243,55642,2840,7083
369,Diogo,Dalot Teixeira,14,Defender,1,9,7,True,2024-08-16T19:00:00Z,1,0,1,90,0,0,1,0,0,0,0,0,0,0,1,26,13.4,4.8,0.0,1.8,1,0.00,0.02,0.02,0.44,50,0,701512,0,0
369,Diogo,Dalot Teixeira,14,Defender,13,5,1,False,2024-08-24T11:30:00Z,2,1,2,90,0,0,0,2,0,0,0,0,0,0,0,19,20.4,18.8,1.0,4.0,1,0.02,0.05,0.07,2.09,50,57940,875857,101648,43708
369,Diogo,Dalot Teixeira,14,Defender,27,12,1,True,2024-09-01T15:00:00Z,0,3,3,90,0,0,0,3,0,0,0,0,0,0,0,5,19.4,1.8,0.0,2.1,1,0.00,0.02,0.02,1.73,50,-88288,799582,43457,131745
369,Diogo,Dalot Teixeira,14,Defender,38,17,11,False,2024-09-14T11:30:00Z,0,3,4,90,0,1,1,0,0,0,0,0,0,0,2,40,24.2,24.8,8.0,5.7,1,0.00,0.48,0.48,1.12,50,-38054,787714,63003,101057
369,Diogo,Dalot Teixeira,14,Defender,43,7,9,False,2024-09-21T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,3,35,22.6,35.8,2.0,6.0,1,0.00,0.23,0.23,1.01,50,72324,878999,104530,32206
370,Christian,Eriksen,14,Midfielder,1,9,0,True,2024-08-16T19:00:00Z,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,17513,0,0
370,Christian,Eriksen,14,Midfielder,13,5,0,False,2024-08-24T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-3214,18722,1077,4291
370,Christian,Eriksen,14,Midfielder,27,12,1,True,2024-09-01T15:00:00Z,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0.2,4.1,0.0,0.4,0,0.00,0.01,0.01,0.42,54,-3367,16600,912,4279
370,Christian,Eriksen,14,Midfielder,38,17,2,False,2024-09-14T11:30:00Z,0,3,4,72,0,0,1,0,0,0,0,1,0,0,0,15,11.6,30.7,2.0,4.4,1,0.00,0.35,0.35,1.12,54,-1458,16254,992,2450
370,Christian,Eriksen,14,Midfielder,43,7,3,False,2024-09-21T16:30:00Z,0,0,5,75,0,0,1,0,0,0,0,0,0,0,0,14,11.6,46.1,4.0,6.2,1,0.00,0.35,0.35,0.87,54,404,17385,1403,999
371,Jonny,Evans,14,Defender,1,9,1,True,2024-08-16T19:00:00Z,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.0,0.0,0.1,0,0.00,0.00,0.00,0.06,45,0,11027,0,0
